6453081,48.80138109,2.1316411,130.668,151.623,-0.634,-2.024
6493105,48.8013799,2.13164206,130.672,151.756,-0.653,-1.982
6533119,48.80137871,2.13164302,130.676,151.893,-0.63,-1.939
6573086,48.80137752,2.13164397,130.679,152.038,-0.612,-1.912
6613633,48.80137633,2.13164491,130.686,152.18,-0.611,-1.886
6653074,48.80137515,2.13164585,130.688,152.319,-0.594,-1.875
6693169,48.80137396,2.13164678,130.69,152.453,-0.547,-1.855
6733137,48.80137278,2.13164771,130.692,152.569,-0.509,-1.831
6773069,48.80137159,2.13164863,130.693,152.669,-0.505,-1.821
6813633,48.8013704,2.13164954,130.695,152.769,-0.529,-1.794
6853159,48.80136922,2.13165045,130.697,152.865,-0.521,-1.768
6893097,48.80136805,2.13165136,130.7,152.955,-0.456,-1.731
6933102,48.80136687,2.13165226,130.704,153.035,-0.395,-1.68
6973060,48.8013657,2.13165314,130.707,153.1,-0.386,-1.679
7013674,48.80136453,2.13165402,130.709,153.167,-0.428,-1.696
7053121,48.80136338,2.13165489,130.712,153.239,-0.451,-1.743
7093143,48.80136223,2.13165577,130.721,153.309,-0.466,-1.788
7133096,48.80136109,2.13165663,130.724,153.376,-0.49,-1.796
7173133,48.80135997,2.13165748,130.727,153.438,-0.532,-1.79
7213606,48.80135886,2.13165831,130.73,153.495,-0.565,-1.759
7253071,48.80135776,2.13165913,130.732,153.555,-0.56,-1.771
7293087,48.80135667,2.13165995,130.733,153.625,-0.559,-1.832
7333069,48.80135557,2.13166076,130.733,153.697,-0.562,-1.93
7373102,48.80135445,2.13166159,130.732,153.767,-0.592,-2.104
7413603,48.80135332,2.13166242,130.73,153.855,-0.582,-2.215
7453070,48.80135218,2.13166326,130.729,153.919,-0.572,-2.384
7493116,48.80135102,2.1316641,130.726,153.988,-0.569,-2.539
7533105,48.80134984,2.13166496,130.73,154.065,-0.546,-2.634
7573081,48.80134864,2.13166583,130.729,154.128,-0.551,-2.805
7613603,48.80134742,2.13166671,130.729,154.207,-0.521,-2.823
7653122,48.80134619,2.1316676,130.73,154.28,-0.475,-2.934
7693157,48.80134493,2.13166849,130.733,154.349,-0.442,-2.925
7733128,48.80134366,2.1316694,130.737,154.407,-0.413,-2.907
7773061,48.80134237,2.13167031,130.742,154.462,-0.389,-2.916
7813612,48.80134107,2.13167125,130.747,154.511,-0.374,-2.835
7853123,48.80133974,2.13167219,130.752,154.55,-0.381,-2.848
7893127,48.8013384,2.13167314,130.756,154.596,-0.405,-2.831
7933059,48.80133704,2.13167411,130.759,154.628,-0.463,-2.843
7973053,48.80133566,2.1316751,130.733,154.653,-0.502,-2.872
8013637,48.80133426,2.1316761,130.736,154.681,-0.514,-2.859
8053053,48.80133284,2.1316771,130.74,154.697,-0.521,-2.888
8093146,48.8013314,2.13167812,130.743,154.714,-0.521,-2.897
8133085,48.80132995,2.13167914,130.747,154.738,-0.497,-2.901
